Date,Time,Usage_USgal,year,month,day,hour,day_of_week
2016-04-05,11:00,0,2016,4,5,11,Tuesday
2016-04-05,12:00,0,2016,4,5,12,Tuesday
2016-04-05,13:00,0,2016,4,5,13,Tuesday
2016-04-05,14:00,0,2016,4,5,14,Tuesday
2016-04-05,15:00,4,2016,4,5,15,Tuesday
2016-04-05,16:00,11,2016,4,5,16,Tuesday
2016-04-05,17:00,1,2016,4,5,17,Tuesday
2016-04-05,18:00,6,2016,4,5,18,Tuesday
2016-04-05,19:00,22,2016,4,5,19,Tuesday
2016-04-05,20:00,16,2016,4,5,20,Tuesday
2016-04-05,21:00,22,2016,4,5,21,Tuesday
2016-04-05,22:00,7,2016,4,5,22,Tuesday
2016-04-05,23:00,0,2016,4,5,23,Tuesday
2016-04-06,00:00,9,2016,4,6,0,Wednesday
2016-04-06,01:00,0,2016,4,6,1,Wednesday
2016-04-06,02:00,5,2016,4,6,2,Wednesday
2016-04-06,03:00,0,2016,4,6,3,Wednesday
2016-04-06,04:00,0,2016,4,6,4,Wednesday
2016-04-06,05:00,0,2016,4,6,5,Wednesday
2016-04-06,06:00,5,2016,4,6,6,Wednesday
2016-04-06,07:00,11,2016,4,6,7,Wednesday
2016-04-06,08:00,9,2016,4,6,8,Wednesday
2016-04-06,09:00,0,2016,4,6,9,Wednesday
2016-04-06,10:00,0,2016,4,6,10,Wednesday
2016-04-06,11:00,0,2016,4,6,11,Wednesday
2016-04-06,12:00,0,2016,4,6,12,Wednesday
2016-04-06,13:00,0,2016,4,6,13,Wednesday
2016-04-06,14:00,0,2016,4,6,14,Wednesday
2016-04-06,15:00,3,2016,4,6,15,Wednesday
2016-04-06,16:00,12,2016,4,6,16,Wednesday
2016-04-06,17:00,19,2016,4,6,17,Wednesday
2016-04-06,18:00,1,2016,4,6,18,Wednesday
2016-04-06,19:00,8,2016,4,6,19,Wednesday
2016-04-06,20:00,13,2016,4,6,20,Wednesday
2016-04-06,21:00,14,2016,4,6,21,Wednesday
2016-04-06,22:00,0,2016,4,6,22,Wednesday
2016-04-06,23:00,0,2016,4,6,23,Wednesday
2016-04-07,00:00,0,2016,4,7,0,Thursday
2016-04-07,01:00,0,2016,4,7,1,Thursday
2016-04-07,02:00,5,2016,4,7,2,Thursday
2016-04-07,03:00,0,2016,4,7,3,Thursday
2016-04-07,04:00,0,2016,4,7,4,Thursday
2016-04-07,05:00,0,2016,4,7,5,Thursday
2016-04-07,06:00,6,2016,4,7,6,Thursday
2016-04-07,07:00,11,2016,4,7,7,Thursday
2016-04-07,08:00,13,2016,4,7,8,Thursday
2016-04-07,09:00,4,2016,4,7,9,Thursday
2016-04-07,10:00,0,2016,4,7,10,Thursday
2016-04-07,11:00,0,2016,4,7,11,Thursday
2016-04-07,12:00,0,2016,4,7,12,Thursday
2016-04-07,13:00,0,2016,4,7,13,Thursday
2016-04-07,14:00,3,2016,4,7,14,Thursday
2016-04-07,15:00,2,2016,4,7,15,Thursday
2016-04-07,16:00,29,2016,4,7,16,Thursday
2016-04-07,17:00,4,2016,4,7,17,Thursday
2016-04-07,18:00,13,2016,4,7,18,Thursday
2016-04-07,19:00,0,2016,4,7,19,Thursday
2016-04-07,20:00,3,2016,4,7,20,Thursday
2016-04-07,21:00,26,2016,4,7,21,Thursday
2016-04-07,22:00,0,2016,4,7,22,Thursday
2016-04-07,23:00,3,2016,4,7,23,Thursday
2016-04-08,00:00,2,2016,4,8,0,Friday
2016-04-08,01:00,0,2016,4,8,1,Friday
2016-04-08,02:00,2,2016,4,8,2,Friday
2016-04-08,03:00,0,2016,4,8,3,Friday
2016-04-08,04:00,0,2016,4,8,4,Friday
2016-04-08,05:00,0,2016,4,8,5,Friday
2016-04-08,06:00,6,2016,4,8,6,Friday
2016-04-08,07:00,14,2016,4,8,7,Friday
2016-04-08,08:00,5,2016,4,8,8,Friday
2016-04-08,09:00,0,2016,4,8,9,Friday
2016-04-08,10:00,0,2016,4,8,10,Friday
2016-04-08,11:00,0,2016,4,8,11,Friday
2016-04-08,12:00,0,2016,4,8,12,Friday
2016-04-08,13:00,0,2016,4,8,13,Friday
2016-04-08,14:00,0,2016,4,8,14,Friday
2016-04-08,15:00,2,2016,4,8,15,Friday
2016-04-08,16:00,12,2016,4,8,16,Friday
2016-04-08,17:00,5,2016,4,8,17,Friday
2016-04-08,18:00,10,2016,4,8,18,Friday
2016-04-08,19:00,7,2016,4,8,19,Friday
2016-04-08,20:00,8,2016,4,8,20,Friday
2016-04-08,21:00,24,2016,4,8,21,Friday
2016-04-08,22:00,3,2016,4,8,22,Friday
2016-04-08,23:00,15,2016,4,8,23,Friday
2016-04-09,00:00,2,2016,4,9,0,Saturday
2016-04-09,01:00,0,2016,4,9,1,Saturday
2016-04-09,02:00,0,2016,4,9,2,Saturday
2016-04-09,03:00,0,2016,4,9,3,Saturday
2016-04-09,04:00,0,2016,4,9,4,Saturday
2016-04-09,05:00,1,2016,4,9,5,Saturday
2016-04-09,06:00,2,2016,4,9,6,Saturday
2016-04-09,07:00,12,2016,4,9,7,Saturday
2016-04-09,08:00,15,2016,4,9,8,Saturday
2016-04-09,09:00,16,2016,4,9,9,Saturday
2016-04-09,10:00,29,2016,4,9,10,Saturday
2016-04-09,11:00,7,2016,4,9,11,Saturday
2016-04-09,12:00,0,2016,4,9,12,Saturday
2016-04-09,13:00,4,2016,4,9,13,Saturday
2016-04-09,14:00,4,2016,4,9,14,Saturday
2016-04-09,15:00,0,2016,4,9,15,Saturday
2016-04-09,16:00,0,2016,4,9,16,Saturday
2016-04-09,17:00,3,2016,4,9,17,Saturday
2016-04-09,18:00,8,2016,4,9,18,Saturday
2016-04-09,19:00,15,2016,4,9,19,Saturday
2016-04-09,20:00,5,2016,4,9,20,Saturday
2016-04-09,21:00,25,2016,4,9,21,Saturday
2016-04-09,22:00,7,2016,4,9,22,Saturday
2016-04-09,23:00,1,2016,4,9,23,Saturday
2016-04-10,00:00,3,2016,4,10,0,Sunday
2016-04-10,01:00,0,2016,4,10,1,Sunday
2016-04-10,02:00,0,2016,4,10,2,Sunday
2016-04-10,03:00,3,2016,4,10,3,Sunday
2016-04-10,04:00,33,2016,4,10,4,Sunday
2016-04-10,05:00,14,2016,4,10,5,Sunday
2016-04-10,06:00,3,2016,4,10,6,Sunday
2016-04-10,07:00,6,2016,4,10,7,Sunday
2016-04-10,08:00,8,2016,4,10,8,Sunday
2016-04-10,09:00,9,2016,4,10,9,Sunday
2016-04-10,10:00,6,2016,4,10,10,Sunday
2016-04-10,11:00,18,2016,4,10,11,Sunday
2016-04-10,12:00,26,2016,4,10,12,Sunday
2016-04-10,13:00,28,2016,4,10,13,Sunday
2016-04-10,14:00,6,2016,4,10,14,Sunday
2016-04-10,15:00,0,2016,4,10,15,Sunday
2016-04-10,16:00,4,2016,4,10,16,Sunday
2016-04-10,17:00,4,2016,4,10,17,Sunday
2016-04-10,18:00,9,2016,4,10,18,Sunday
2016-04-10,19:00,10,2016,4,10,19,Sunday
2016-04-10,20:00,27,2016,4,10,20,Sunday
2016-04-10,21:00,1,2016,4,10,21,Sunday
2016-04-10,22:00,0,2016,4,10,22,Sunday
2016-04-10,23:00,0,2016,4,10,23,Sunday
2016-04-11,00:00,3,2016,4,11,0,Monday
2016-04-11,01:00,0,2016,4,11,1,Monday
2016-04-11,02:00,0,2016,4,11,2,Monday
2016-04-11,03:00,0,2016,4,11,3,Monday
2016-04-11,04:00,0,2016,4,11,4,Monday
2016-04-11,05:00,0,2016,4,11,5,Monday
2016-04-11,06:00,11,2016,4,11,6,Monday
2016-04-11,07:00,9,2016,4,11,7,Monday
2016-04-11,08:00,23,2016,4,11,8,Monday
2016-04-11,09:00,8,2016,4,11,9,Monday
2016-04-11,10:00,11,2016,4,11,10,Monday
2016-04-11,11:00,20,2016,4,11,11,Monday
2016-04-11,12:00,0,2016,4,11,12,Monday
2016-04-11,13:00,0,2016,4,11,13,Monday
2016-04-11,14:00,2,2016,4,11,14,Monday
2016-04-11,15:00,4,2016,4,11,15,Monday
2016-04-11,16:00,4,2016,4,11,16,Monday
2016-04-11,17:00,9,2016,4,11,17,Monday
2016-04-11,18:00,2,2016,4,11,18,Monday
2016-04-11,19:00,10,2016,4,11,19,Monday
2016-04-11,20:00,18,2016,4,11,20,Monday
2016-04-11,21:00,47,2016,4,11,21,Monday
2016-04-11,22:00,0,2016,4,11,22,Monday
2016-04-11,23:00,0,2016,4,11,23,Monday
2016-04-12,00:00,0,2016,4,12,0,Tuesday
2016-04-12,01:00,0,2016,4,12,1,Tuesday
2016-04-12,02:00,6,2016,4,12,2,Tuesday
2016-04-12,03:00,4,2016,4,12,3,Tuesday
2016-04-12,04:00,0,2016,4,12,4,Tuesday
2016-04-12,05:00,0,2016,4,12,5,Tuesday
2016-04-12,06:00,3,2016,4,12,6,Tuesday
2016-04-12,07:00,13,2016,4,12,7,Tuesday
2016-04-12,08:00,5,2016,4,12,8,Tuesday
2016-04-12,09:00,4,2016,4,12,9,Tuesday
2016-04-12,10:00,0,2016,4,12,10,Tuesday
2016-04-12,11:00,0,2016,4,12,11,Tuesday
2016-04-12,12:00,0,2016,4,12,12,Tuesday
2016-04-12,13:00,0,2016,4,12,13,Tuesday
2016-04-12,14:00,4,2016,4,12,14,Tuesday
2016-04-12,15:00,17,2016,4,12,15,Tuesday
2016-04-12,16:00,33,2016,4,12,16,Tuesday
2016-04-12,17:00,1,2016,4,12,17,Tuesday
2016-04-12,18:00,15,2016,4,12,18,Tuesday
2016-04-12,19:00,3,2016,4,12,19,Tuesday
2016-04-12,20:00,21,2016,4,12,20,Tuesday
2016-04-12,21:00,7,2016,4,12,21,Tuesday
2016-04-12,22:00,3,2016,4,12,22,Tuesday
2016-04-12,23:00,4,2016,4,12,23,Tuesday
2016-04-13,00:00,12,2016,4,13,0,Wednesday
2016-04-13,01:00,0,2016,4,13,1,Wednesday
2016-04-13,02:00,0,2016,4,13,2,Wednesday
2016-04-13,03:00,0,2016,4,13,3,Wednesday
2016-04-13,04:00,0,2016,4,13,4,Wednesday
2016-04-13,05:00,0,2016,4,13,5,Wednesday
2016-04-13,06:00,5,2016,4,13,6,Wednesday
2016-04-13,07:00,12,2016,4,13,7,Wednesday
2016-04-13,08:00,0,2016,4,13,8,Wednesday
2016-04-13,09:00,4,2016,4,13,9,Wednesday
2016-04-13,10:00,0,2016,4,13,10,Wednesday
2016-04-13,11:00,0,2016,4,13,11,Wednesday
2016-04-13,12:00,0,2016,4,13,12,Wednesday
2016-04-13,13:00,0,2016,4,13,13,Wednesday
2016-04-13,14:00,0,2016,4,13,14,Wednesday
2016-04-13,15:00,1,2016,4,13,15,Wednesday
2016-04-13,16:00,11,2016,4,13,16,Wednesday
2016-04-13,17:00,17,2016,4,13,17,Wednesday
2016-04-13,18:00,0,2016,4,13,18,Wednesday
2016-04-13,19:00,0,2016,4,13,19,Wednesday
2016-04-13,20:00,19,2016,4,13,20,Wednesday
2016-04-13,21:00,39,2016,4,13,21,Wednesday
2016-04-13,22:00,15,2016,4,13,22,Wednesday
2016-04-13,23:00,5,2016,4,13,23,Wednesday
2016-04-14,00:00,3,2016,4,14,0,Thursday
2016-04-14,01:00,0,2016,4,14,1,Thursday
2016-04-14,02:00,4,2016,4,14,2,Thursday
2016-04-14,03:00,0,2016,4,14,3,Thursday
2016-04-14,04:00,0,2016,4,14,4,Thursday
2016-04-14,05:00,0,2016,4,14,5,Thursday
2016-04-14,06:00,5,2016,4,14,6,Thursday
2016-04-14,07:00,15,2016,4,14,7,Thursday
2016-04-14,08:00,1,2016,4,14,8,Thursday
2016-04-14,09:00,0,2016,4,14,9,Thursday
2016-04-14,10:00,4,2016,4,14,10,Thursday
2016-04-14,11:00,0,2016,4,14,11,Thursday
2016-04-14,12:00,8,2016,4,14,12,Thursday
2016-04-14,13:00,0,2016,4,14,13,Thursday
2016-04-14,14:00,1,2016,4,14,14,Thursday
2016-04-14,15:00,0,2016,4,14,15,Thursday
2016-04-14,16:00,7,2016,4,14,16,Thursday
2016-04-14,17:00,3,2016,4,14,17,Thursday
2016-04-14,18:00,17,2016,4,14,18,Thursday
2016-04-14,19:00,6,2016,4,14,19,Thursday
2016-04-14,20:00,29,2016,4,14,20,Thursday
2016-04-14,21:00,3,2016,4,14,21,Thursday
2016-04-14,22:00,12,2016,4,14,22,Thursday
2016-04-14,23:00,2,2016,4,14,23,Thursday
2016-04-15,00:00,0,2016,4,15,0,Friday
2016-04-15,01:00,0,2016,4,15,1,Friday
2016-04-15,02:00,0,2016,4,15,2,Friday
2016-04-15,03:00,0,2016,4,15,3,Friday
2016-04-15,04:00,0,2016,4,15,4,Friday
2016-04-15,05:00,4,2016,4,15,5,Friday
2016-04-15,06:00,3,2016,4,15,6,Friday
2016-04-15,07:00,7,2016,4,15,7,Friday
2016-04-15,08:00,22,2016,4,15,8,Friday
2016-04-15,09:00,3,2016,4,15,9,Friday
2016-04-15,10:00,22,2016,4,15,10,Friday
2016-04-15,11:00,3,2016,4,15,11,Friday
2016-04-15,12:00,0,2016,4,15,12,Friday
2016-04-15,13:00,0,2016,4,15,13,Friday
2016-04-15,14:00,7,2016,4,15,14,Friday
2016-04-15,15:00,0,2016,4,15,15,Friday
2016-04-15,16:00,4,2016,4,15,16,Friday
2016-04-15,17:00,1,2016,4,15,17,Friday
2016-04-15,18:00,0,2016,4,15,18,Friday
2016-04-15,19:00,4,2016,4,15,19,Friday
2016-04-15,20:00,4,2016,4,15,20,Friday
2016-04-15,21:00,1,2016,4,15,21,Friday
2016-04-15,22:00,0,2016,4,15,22,Friday
2016-04-15,23:00,5,2016,4,15,23,Friday
2016-04-16,00:00,2,2016,4,16,0,Saturday
2016-04-16,01:00,5,2016,4,16,1,Saturday
2016-04-16,02:00,0,2016,4,16,2,Saturday
2016-04-16,03:00,0,2016,4,16,3,Saturday
2016-04-16,04:00,0,2016,4,16,4,Saturday
2016-04-16,05:00,0,2016,4,16,5,Saturday
2016-04-16,06:00,3,2016,4,16,6,Saturday
2016-04-16,07:00,8,2016,4,16,7,Saturday
2016-04-16,08:00,7,2016,4,16,8,Saturday
2016-04-16,09:00,5,2016,4,16,9,Saturday
2016-04-16,10:00,18,2016,4,16,10,Saturday
2016-04-16,11:00,0,2016,4,16,11,Saturday
2016-04-16,12:00,5,2016,4,16,12,Saturday
2016-04-16,13:00,36,2016,4,16,13,Saturday
2016-04-16,14:00,15,2016,4,16,14,Saturday
2016-04-16,15:00,21,2016,4,16,15,Saturday
2016-04-16,16:00,16,2016,4,16,16,Saturday
2016-04-16,17:00,4,2016,4,16,17,Saturday
2016-04-16,18:00,8,2016,4,16,18,Saturday
2016-04-16,19:00,1,2016,4,16,19,Saturday
2016-04-16,20:00,8,2016,4,16,20,Saturday
2016-04-16,21:00,2,2016,4,16,21,Saturday
2016-04-16,22:00,0,2016,4,16,22,Saturday
2016-04-16,23:00,0,2016,4,16,23,Saturday
2016-04-17,00:00,7,2016,4,17,0,Sunday
2016-04-17,01:00,0,2016,4,17,1,Sunday
2016-04-17,02:00,0,2016,4,17,2,Sunday
2016-04-17,03:00,0,2016,4,17,3,Sunday
2016-04-17,04:00,0,2016,4,17,4,Sunday
2016-04-17,05:00,0,2016,4,17,5,Sunday
2016-04-17,06:00,0,2016,4,17,6,Sunday
2016-04-17,07:00,6,2016,4,17,7,Sunday
2016-04-17,08:00,27,2016,4,17,8,Sunday
2016-04-17,09:00,8,2016,4,17,9,Sunday
2016-04-17,10:00,14,2016,4,17,10,Sunday
2016-04-17,11:00,1,2016,4,17,11,Sunday
2016-04-17,12:00,3,2016,4,17,12,Sunday
2016-04-17,13:00,6,2016,4,17,13,Sunday
2016-04-17,14:00,0,2016,4,17,14,Sunday
2016-04-17,15:00,1,2016,4,17,15,Sunday
2016-04-17,16:00,3,2016,4,17,16,Sunday
2016-04-17,17:00,10,2016,4,17,17,Sunday
2016-04-17,18:00,4,2016,4,17,18,Sunday
2016-04-17,19:00,0,2016,4,17,19,Sunday
2016-04-17,20:00,24,2016,4,17,20,Sunday
2016-04-17,21:00,17,2016,4,17,21,Sunday
2016-04-17,22:00,0,2016,4,17,22,Sunday
2016-04-17,23:00,5,2016,4,17,23,Sunday
2016-04-18,00:00,0,2016,4,18,0,Monday
2016-04-18,01:00,0,2016,4,18,1,Monday
2016-04-18,02:00,0,2016,4,18,2,Monday
2016-04-18,03:00,0,2016,4,18,3,Monday
2016-04-18,04:00,0,2016,4,18,4,Monday
2016-04-18,05:00,0,2016,4,18,5,Monday
2016-04-18,06:00,6,2016,4,18,6,Monday
2016-04-18,07:00,10,2016,4,18,7,Monday
2016-04-18,08:00,0,2016,4,18,8,Monday
2016-04-18,09:00,0,2016,4,18,9,Monday
2016-04-18,10:00,0,2016,4,18,10,Monday
2016-04-18,11:00,0,2016,4,18,11,Monday
2016-04-18,12:00,0,2016,4,18,12,Monday
2016-04-18,13:00,1,2016,4,18,13,Monday
2016-04-18,14:00,13,2016,4,18,14,Monday
2016-04-18,15:00,1,2016,4,18,15,Monday
2016-04-18,16:00,7,2016,4,18,16,Monday
2016-04-18,17:00,3,2016,4,18,17,Monday
2016-04-18,18:00,0,2016,4,18,18,Monday
2016-04-18,19:00,4,2016,4,18,19,Monday
2016-04-18,20:00,20,2016,4,18,20,Monday
2016-04-18,21:00,19,2016,4,18,21,Monday
2016-04-18,22:00,3,2016,4,18,22,Monday
2016-04-18,23:00,4,2016,4,18,23,Monday
2016-04-19,00:00,0,2016,4,19,0,Tuesday
2016-04-19,01:00,0,2016,4,19,1,Tuesday
2016-04-19,02:00,0,2016,4,19,2,Tuesday
2016-04-19,03:00,1,2016,4,19,3,Tuesday
2016-04-19,04:00,34,2016,4,19,4,Tuesday
2016-04-19,05:00,15,2016,4,19,5,Tuesday
2016-04-19,06:00,0,2016,4,19,6,Tuesday
2016-04-19,07:00,7,2016,4,19,7,Tuesday
2016-04-19,08:00,17,2016,4,19,8,Tuesday
2016-04-19,09:00,0,2016,4,19,9,Tuesday
2016-04-19,10:00,5,2016,4,19,10,Tuesday
2016-04-19,11:00,3,2016,4,19,11,Tuesday
2016-04-19,12:00,0,2016,4,19,12,Tuesday
2016-04-19,13:00,5,2016,4,19,13,Tuesday
2016-04-19,14:00,0,2016,4,19,14,Tuesday
2016-04-19,15:00,2,2016,4,19,15,Tuesday
2016-04-19,16:00,5,2016,4,19,16,Tuesday
2016-04-19,17:00,8,2016,4,19,17,Tuesday
2016-04-19,18:00,3,2016,4,19,18,Tuesday
2016-04-19,19:00,4,2016,4,19,19,Tuesday
2016-04-19,20:00,3,2016,4,19,20,Tuesday
2016-04-19,21:00,4,2016,4,19,21,Tuesday
2016-04-19,22:00,0,2016,4,19,22,Tuesday
2016-04-19,23:00,15,2016,4,19,23,Tuesday
2016-04-20,00:00,0,2016,4,20,0,Wednesday
2016-04-20,01:00,0,2016,4,20,1,Wednesday
2016-04-20,02:00,0,2016,4,20,2,Wednesday
2016-04-20,03:00,3,2016,4,20,3,Wednesday
2016-04-20,04:00,0,2016,4,20,4,Wednesday
2016-04-20,05:00,0,2016,4,20,5,Wednesday
2016-04-20,06:00,4,2016,4,20,6,Wednesday
2016-04-20,07:00,15,2016,4,20,7,Wednesday
2016-04-20,08:00,8,2016,4,20,8,Wednesday
2016-04-20,09:00,2,2016,4,20,9,Wednesday
2016-04-20,10:00,0,2016,4,20,10,Wednesday
2016-04-20,11:00,0,2016,4,20,11,Wednesday
2016-04-20,12:00,0,2016,4,20,12,Wednesday
2016-04-20,13:00,0,2016,4,20,13,Wednesday
2016-04-20,14:00,0,2016,4,20,14,Wednesday
2016-04-20,15:00,3,2016,4,20,15,Wednesday
2016-04-20,16:00,31,2016,4,20,16,Wednesday
2016-04-20,17:00,4,2016,4,20,17,Wednesday
2016-04-20,18:00,7,2016,4,20,18,Wednesday
2016-04-20,19:00,10,2016,4,20,19,Wednesday
2016-04-20,20:00,5,2016,4,20,20,Wednesday
2016-04-20,21:00,19,2016,4,20,21,Wednesday
2016-04-20,22:00,1,2016,4,20,22,Wednesday
2016-04-20,23:00,0,2016,4,20,23,Wednesday
2016-04-21,00:00,0,2016,4,21,0,Thursday
2016-04-21,01:00,0,2016,4,21,1,Thursday
2016-04-21,02:00,0,2016,4,21,2,Thursday
2016-04-21,03:00,0,2016,4,21,3,Thursday
2016-04-21,04:00,0,2016,4,21,4,Thursday
2016-04-21,05:00,0,2016,4,21,5,Thursday
2016-04-21,06:00,1,2016,4,21,6,Thursday
2016-04-21,07:00,10,2016,4,21,7,Thursday
2016-04-21,08:00,12,2016,4,21,8,Thursday
2016-04-21,09:00,11,2016,4,21,9,Thursday
2016-04-21,10:00,0,2016,4,21,10,Thursday
2016-04-21,11:00,0,2016,4,21,11,Thursday
2016-04-21,12:00,0,2016,4,21,12,Thursday
2016-04-21,13:00,0,2016,4,21,13,Thursday
2016-04-21,14:00,0,2016,4,21,14,Thursday
2016-04-21,15:00,4,2016,4,21,15,Thursday
2016-04-21,16:00,12,2016,4,21,16,Thursday
2016-04-21,17:00,24,2016,4,21,17,Thursday
2016-04-21,18:00,1,2016,4,21,18,Thursday
2016-04-21,19:00,0,2016,4,21,19,Thursday
2016-04-21,20:00,0,2016,4,21,20,Thursday
2016-04-21,21:00,59,2016,4,21,21,Thursday
2016-04-21,22:00,3,2016,4,21,22,Thursday
2016-04-21,23:00,6,2016,4,21,23,Thursday
2016-04-22,00:00,0,2016,4,22,0,Friday
2016-04-22,01:00,0,2016,4,22,1,Friday
2016-04-22,02:00,0,2016,4,22,2,Friday
2016-04-22,03:00,0,2016,4,22,3,Friday
2016-04-22,04:00,0,2016,4,22,4,Friday
2016-04-22,05:00,0,2016,4,22,5,Friday
2016-04-22,06:00,3,2016,4,22,6,Friday
2016-04-22,07:00,5,2016,4,22,7,Friday
2016-04-22,08:00,9,2016,4,22,8,Friday
2016-04-22,09:00,8,2016,4,22,9,Friday
2016-04-22,10:00,19,2016,4,22,10,Friday
2016-04-22,11:00,0,2016,4,22,11,Friday
2016-04-22,12:00,0,2016,4,22,12,Friday
2016-04-22,13:00,0,2016,4,22,13,Friday
2016-04-22,14:00,3,2016,4,22,14,Friday
2016-04-22,15:00,0,2016,4,22,15,Friday
2016-04-22,16:00,0,2016,4,22,16,Friday
2016-04-22,17:00,4,2016,4,22,17,Friday
2016-04-22,18:00,11,2016,4,22,18,Friday
2016-04-22,19:00,3,2016,4,22,19,Friday
2016-04-22,20:00,7,2016,4,22,20,Friday
2016-04-22,21:00,9,2016,4,22,21,Friday
2016-04-22,22:00,4,2016,4,22,22,Friday
2016-04-22,23:00,0,2016,4,22,23,Friday
2016-04-23,00:00,0,2016,4,23,0,Saturday
2016-04-23,01:00,1,2016,4,23,1,Saturday
2016-04-23,02:00,1,2016,4,23,2,Saturday
2016-04-23,03:00,0,2016,4,23,3,Saturday
2016-04-23,04:00,0,2016,4,23,4,Saturday
2016-04-23,05:00,0,2016,4,23,5,Saturday
2016-04-23,06:00,4,2016,4,23,6,Saturday
2016-04-23,07:00,0,2016,4,23,7,Saturday
2016-04-23,08:00,5,2016,4,23,8,Saturday
2016-04-23,09:00,15,2016,4,23,9,Saturday
2016-04-23,10:00,19,2016,4,23,10,Saturday
2016-04-23,11:00,3,2016,4,23,11,Saturday
2016-04-23,12:00,4,2016,4,23,12,Saturday
2016-04-23,13:00,13,2016,4,23,13,Saturday
2016-04-23,14:00,0,2016,4,23,14,Saturday
2016-04-23,15:00,28,2016,4,23,15,Saturday
2016-04-23,16:00,9,2016,4,23,16,Saturday
2016-04-23,17:00,4,2016,4,23,17,Saturday
2016-04-23,18:00,15,2016,4,23,18,Saturday
2016-04-23,19:00,8,2016,4,23,19,Saturday
2016-04-23,20:00,18,2016,4,23,20,Saturday
2016-04-23,21:00,20,2016,4,23,21,Saturday
2016-04-23,22:00,6,2016,4,23,22,Saturday
2016-04-23,23:00,7,2016,4,23,23,Saturday
2016-04-24,00:00,0,2016,4,24,0,Sunday
2016-04-24,01:00,0,2016,4,24,1,Sunday
2016-04-24,02:00,0,2016,4,24,2,Sunday
2016-04-24,03:00,0,2016,4,24,3,Sunday
2016-04-24,04:00,3,2016,4,24,4,Sunday
2016-04-24,05:00,0,2016,4,24,5,Sunday
2016-04-24,06:00,0,2016,4,24,6,Sunday
2016-04-24,07:00,11,2016,4,24,7,Sunday
2016-04-24,08:00,3,2016,4,24,8,Sunday
2016-04-24,09:00,33,2016,4,24,9,Sunday
2016-04-24,10:00,6,2016,4,24,10,Sunday
2016-04-24,11:00,14,2016,4,24,11,Sunday
2016-04-24,12:00,5,2016,4,24,12,Sunday
2016-04-24,13:00,12,2016,4,24,13,Sunday
2016-04-24,14:00,1,2016,4,24,14,Sunday
2016-04-24,15:00,0,2016,4,24,15,Sunday
2016-04-24,16:00,7,2016,4,24,16,Sunday
2016-04-24,17:00,20,2016,4,24,17,Sunday
2016-04-24,18:00,12,2016,4,24,18,Sunday
2016-04-24,19:00,8,2016,4,24,19,Sunday
2016-04-24,20:00,5,2016,4,24,20,Sunday
2016-04-24,21:00,3,2016,4,24,21,Sunday
2016-04-24,22:00,7,2016,4,24,22,Sunday
2016-04-24,23:00,1,2016,4,24,23,Sunday
2016-04-25,00:00,0,2016,4,25,0,Monday
2016-04-25,01:00,0,2016,4,25,1,Monday
2016-04-25,02:00,7,2016,4,25,2,Monday
2016-04-25,03:00,0,2016,4,25,3,Monday
2016-04-25,04:00,0,2016,4,25,4,Monday
2016-04-25,05:00,0,2016,4,25,5,Monday
2016-04-25,06:00,11,2016,4,25,6,Monday
2016-04-25,07:00,11,2016,4,25,7,Monday
2016-04-25,08:00,5,2016,4,25,8,Monday
2016-04-25,09:00,0,2016,4,25,9,Monday
2016-04-25,10:00,0,2016,4,25,10,Monday
2016-04-25,11:00,0,2016,4,25,11,Monday
2016-04-25,12:00,0,2016,4,25,12,Monday
2016-04-25,13:00,4,2016,4,25,13,Monday
2016-04-25,14:00,16,2016,4,25,14,Monday
2016-04-25,15:00,0,2016,4,25,15,Monday
2016-04-25,16:00,3,2016,4,25,16,Monday
2016-04-25,17:00,4,2016,4,25,17,Monday
2016-04-25,18:00,0,2016,4,25,18,Monday
2016-04-25,19:00,13,2016,4,25,19,Monday
2016-04-25,20:00,8,2016,4,25,20,Monday
2016-04-25,21:00,48,2016,4,25,21,Monday
2016-04-25,22:00,0,2016,4,25,22,Monday
2016-04-25,23:00,6,2016,4,25,23,Monday
2016-04-26,00:00,0,2016,4,26,0,Tuesday
2016-04-26,01:00,1,2016,4,26,1,Tuesday
2016-04-26,02:00,2,2016,4,26,2,Tuesday
2016-04-26,03:00,0,2016,4,26,3,Tuesday
2016-04-26,04:00,0,2016,4,26,4,Tuesday
2016-04-26,05:00,0,2016,4,26,5,Tuesday
2016-04-26,06:00,4,2016,4,26,6,Tuesday
2016-04-26,07:00,5,2016,4,26,7,Tuesday
2016-04-26,08:00,6,2016,4,26,8,Tuesday
2016-04-26,09:00,10,2016,4,26,9,Tuesday
2016-04-26,10:00,0,2016,4,26,10,Tuesday
2016-04-26,11:00,0,2016,4,26,11,Tuesday
2016-04-26,12:00,0,2016,4,26,12,Tuesday
2016-04-26,13:00,0,2016,4,26,13,Tuesday
2016-04-26,14:00,0,2016,4,26,14,Tuesday
2016-04-26,15:00,0,2016,4,26,15,Tuesday
2016-04-26,16:00,14,2016,4,26,16,Tuesday
2016-04-26,17:00,3,2016,4,26,17,Tuesday
2016-04-26,18:00,12,2016,4,26,18,Tuesday
2016-04-26,19:00,6,2016,4,26,19,Tuesday
2016-04-26,20:00,0,2016,4,26,20,Tuesday
2016-04-26,21:00,5,2016,4,26,21,Tuesday
2016-04-26,22:00,4,2016,4,26,22,Tuesday
